cellID/mutID	mut0	mut1	mut2	mut3	mut4	mut5	mut6
cell2065	0	1	0	1	0	0	1
cell2066	0	0	0	0	0	0	1
cell2067	1	0	1	1	0	1	0
cell2068	1	0	1	1	0	1	0
cell2069	0	1	0	1	0	0	1
cell2070	0	1	0	1	0	1	1
cell2071	0	0	0	0	0	1	1
cell2072	0	0	0	1	0	1	1
cell2073	1	0	1	1	0	1	0
cell2074	0	0	1	1	0	1	1
cell2075	0	0	0	0	0	1	1
cell2076	0	0	0	0	0	0	1
cell2077	0	1	0	1	0	1	1
cell2078	0	0	0	0	0	1	1
cell2079	0	0	0	0	0	0	1
cell2080	0	0	0	1	0	1	1
cell2081	1	0	1	1	0	1	0
cell2082	0	1	0	1	0	1	1
cell2083	0	0	0	1	0	1	1
cell2084	0	1	0	1	0	1	1
cell2085	0	0	0	0	0	1	1
cell2086	0	0	1	1	0	1	1
cell2087	0	0	0	0	0	1	1
cell2088	0	1	0	1	0	0	1
cell2089	0	1	0	1	0	1	1
cell2090	0	1	0	1	0	0	1
cell2091	0	1	0	1	0	0	1
cell2092	0	0	0	0	0	0	1
cell2093	0	0	0	0	0	0	1
cell2094	0	1	0	1	0	0	1
cell2095	0	0	0	1	0	1	1
cell2096	0	0	0	0	0	1	1
cell2097	0	0	0	0	0	1	1
cell2098	0	0	0	0	0	0	1
cell2099	0	0	1	1	0	1	1
cell2100	0	1	0	1	0	1	1
cell2101	0	1	0	1	0	1	1
cell2102	0	1	0	1	0	0	1
cell2103	0	1	0	1	0	1	1
cell2104	0	0	1	1	0	1	1
cell2105	0	0	1	1	0	1	1
cell2106	0	1	0	1	0	1	1
cell2107	1	0	1	1	0	1	0
cell2108	0	0	1	1	0	1	1
cell2109	1	0	1	1	0	1	0
cell2110	0	1	0	1	0	0	1
cell2111	0	0	1	1	0	1	1
cell2112	0	0	0	1	0	1	1
cell2113	0	0	0	0	0	0	1
cell2114	0	0	0	0	0	0	1
cell2115	1	0	1	1	0	1	0
cell2116	0	0	0	0	0	1	1
cell2117	0	0	0	1	0	1	1
cell2118	1	0	1	1	0	1	0
cell2119	0	1	0	1	0	1	1
cell2120	0	0	1	1	0	1	1
cell2121	0	0	0	0	0	1	1
cell2122	0	1	0	1	0	1	1
cell2123	1	0	1	1	0	1	0
cell2124	0	0	0	1	0	1	1
cell2125	0	1	0	1	0	0	1
cell2126	0	0	0	1	0	1	1
cell2127	0	1	0	1	0	1	1
cell2128	0	0	0	0	0	0	1
cell2129	1	0	1	1	0	1	0
cell2130	0	0	0	1	0	1	1
cell2131	0	0	1	1	0	1	1
cell2132	0	0	0	0	0	0	1
cell2133	0	0	0	0	0	0	1
cell2134	0	1	0	1	0	0	1
cell2135	0	0	0	0	0	0	1
cell2136	0	1	0	1	0	0	1
cell2137	0	0	0	0	0	0	1
cell2138	0	0	0	1	0	1	1
cell2139	1	0	1	1	0	1	0
cell2140	0	0	0	1	0	1	1
cell2141	0	0	0	0	0	1	1
cell2142	0	0	0	0	0	0	1
cell2143	0	1	0	1	0	0	1
cell2144	0	1	0	1	0	1	1
cell2145	0	0	0	1	0	1	1
cell2146	1	0	1	1	0	1	0
cell2147	0	0	0	1	0	1	1
cell2148	0	0	0	0	0	0	1
cell2149	0	0	0	1	0	1	1
cell2150	0	0	0	0	0	1	1
cell2151	0	1	0	1	0	0	1
cell2152	0	0	1	1	0	1	1
cell2153	0	0	0	0	0	0	1
cell2154	0	0	0	0	0	0	1
cell2155	0	0	0	0	0	0	1
cell2156	0	0	0	0	0	1	1
cell2157	0	1	0	1	0	1	1
cell2158	0	1	0	1	0	0	1
cell2159	0	0	0	0	0	1	1
cell2160	0	0	0	0	0	1	1
cell2161	0	1	0	1	0	0	1
cell2162	1	0	1	1	0	1	0
cell2163	1	0	1	1	0	1	0
cell2164	0	0	0	0	0	0	1
cell2165	0	0	0	0	0	0	1
cell2166	0	0	0	1	0	1	1
cell2167	0	0	0	0	0	0	1
cell2168	0	1	0	1	0	0	1
cell2169	0	0	0	0	0	0	1
cell2170	0	0	0	1	0	1	1
cell2171	0	0	0	1	0	1	1
cell2172	1	0	1	1	0	1	0
cell2173	0	0	0	0	0	0	1
cell2174	0	1	0	1	0	1	1
cell2175	0	0	0	1	0	1	1
cell2176	1	0	1	1	0	1	0
cell2177	0	0	0	1	0	1	1
cell2178	0	0	1	1	0	1	1
cell2179	0	0	0	1	0	1	1
cell2180	0	0	0	1	0	1	1
cell2181	0	0	0	0	0	0	1
cell2182	0	1	0	1	0	0	1
cell2183	1	0	1	1	0	1	0
cell2184	0	1	0	1	0	0	1
cell2185	0	1	0	1	0	1	1
cell2186	0	1	0	1	0	0	1
cell2187	0	0	0	0	0	0	1
cell2188	0	1	0	1	0	0	1
cell2189	0	0	1	1	0	1	1
cell2190	0	0	1	1	0	1	1
cell2191	0	1	0	1	0	0	1
cell2192	0	0	0	0	0	1	1
cell2193	0	0	0	1	0	1	1
cell2194	0	1	0	1	0	1	1
cell2195	0	1	0	1	0	1	1
cell2196	1	0	1	1	0	1	0
cell2197	0	1	0	1	0	0	1
cell2198	0	0	1	1	0	1	1
cell2199	1	0	1	1	0	1	0
cell2200	0	0	1	1	0	1	1
cell2201	0	0	0	0	0	0	1
cell2202	0	1	0	1	0	1	1
cell2203	0	0	0	0	0	1	1
cell2204	0	1	0	1	0	1	1
cell2205	0	0	0	1	0	1	1
cell2206	0	0	1	1	0	1	1
cell2207	0	1	0	1	0	0	1
cell2208	0	0	0	1	0	1	1
cell2209	0	0	1	1	0	1	1
cell2210	0	0	0	1	0	1	1
cell2211	0	1	0	1	0	1	1
cell2212	0	0	0	0	0	1	1
cell2213	0	1	0	1	0	0	1
cell2214	0	1	0	1	0	0	1
cell2215	0	0	1	1	0	1	1
cell2216	0	0	0	1	0	1	1
cell2217	0	1	0	1	0	0	1
cell2218	1	0	1	1	0	1	0
cell2219	1	0	1	1	0	1	0
cell2220	1	0	1	1	0	1	0
cell2221	1	0	1	1	0	1	0
cell2222	0	0	0	0	0	0	1
cell2223	0	1	0	1	0	1	1
cell2224	0	0	1	1	0	1	1
cell2225	0	0	0	0	0	1	1
cell2226	0	1	0	1	0	1	1
cell2227	0	1	0	1	0	0	1
cell2228	0	1	0	1	0	1	1
cell2229	0	1	0	1	0	0	1
cell2230	0	1	0	1	0	1	1
cell2231	0	0	0	0	0	0	1
cell2232	0	0	0	1	0	1	1
cell2233	0	1	0	1	0	1	1
cell2234	0	1	0	1	0	1	1
cell2235	0	1	0	1	0	0	1
cell2236	0	0	0	1	0	1	1
cell2237	1	0	1	1	0	1	0
cell2238	0	0	0	0	0	0	1
cell2239	0	1	0	1	0	0	1
cell2240	0	1	0	1	0	0	1
cell2241	0	1	0	1	0	0	1
cell2242	0	0	0	0	0	1	1
cell2243	0	0	0	1	0	1	1
cell2244	0	0	1	1	0	1	1
cell2245	0	1	0	1	0	1	1
cell2246	0	0	0	1	0	1	1
cell2247	0	0	1	1	0	1	1
cell2248	0	1	0	1	0	0	1
cell2249	1	0	1	1	0	1	0
cell2250	1	0	1	1	0	1	0
cell2251	0	1	0	1	0	1	1
cell2252	0	0	0	0	0	1	1
cell2253	0	0	0	0	0	1	1
cell2254	1	0	1	1	0	1	0
cell2255	1	0	1	1	0	1	0
cell2256	0	0	0	0	0	1	1
cell2257	0	0	1	1	0	1	1
cell2258	1	0	1	1	0	1	0
cell2259	0	0	0	0	0	1	1
cell2260	0	1	0	1	0	1	1
cell2261	0	0	0	1	0	1	1
cell2262	0	0	0	1	0	1	1
cell2263	0	0	0	1	0	1	1
cell2264	0	0	0	0	0	0	1
cell2265	0	0	0	1	0	1	1
cell2266	1	0	1	1	0	1	0
cell2267	0	1	0	1	0	0	1
cell2268	0	0	0	0	0	0	1
cell2269	0	0	1	1	0	1	1
cell2270	0	1	0	1	0	1	1
cell2271	0	1	0	1	0	0	1
cell2272	0	0	0	0	0	0	1
cell2273	0	1	0	1	0	0	1
cell2274	0	0	0	0	0	1	1
cell2275	0	1	0	1	0	0	1
cell2276	0	1	0	1	0	0	1
cell2277	0	0	0	0	0	1	1
cell2278	0	0	0	0	0	1	1
cell2279	0	0	0	1	0	1	1
cell2280	0	0	0	0	0	1	1
cell2281	0	1	0	1	0	1	1
cell2282	0	1	0	1	0	0	1
cell2283	0	1	0	1	0	0	1
cell2284	0	0	0	0	0	0	1
cell2285	1	0	1	1	0	1	0
cell2286	0	0	0	0	0	1	1
cell2287	1	0	1	1	0	1	0
cell2288	1	0	1	1	0	1	0
cell2289	1	0	1	1	0	1	0
cell2290	0	0	0	0	0	1	1
cell2291	0	1	0	1	0	0	1
cell2292	0	0	0	1	0	1	1
cell2293	1	0	1	1	0	1	0
cell2294	0	1	0	1	0	1	1
cell2295	1	0	1	1	0	1	0
cell2296	0	0	1	1	0	1	1
cell2297	0	1	0	1	0	1	1
cell2298	0	1	0	1	0	0	1
cell2299	0	1	0	1	0	1	1
cell2300	0	1	0	1	0	1	1
cell2301	0	0	0	0	0	1	1
cell2302	1	0	1	1	0	1	0
cell2303	0	0	0	0	0	1	1
cell2304	0	0	1	1	0	1	1
cell2305	0	0	0	1	0	1	1
cell2306	0	1	0	1	0	0	1
cell2307	1	0	1	1	0	1	0
cell2308	0	1	0	1	0	0	1
cell2309	0	0	0	1	0	1	1
cell2310	0	1	0	1	0	0	1
cell2311	0	1	0	1	0	1	1
cell2312	0	1	0	1	0	0	1
cell2313	0	1	0	1	0	0	1
cell2314	0	1	0	1	0	0	1
cell2315	0	1	0	1	0	0	1
cell2316	0	0	0	1	0	1	1
cell2317	0	0	0	0	0	0	1
cell2318	0	0	0	0	0	0	1
cell2319	0	1	0	1	0	0	1
cell2320	0	1	0	1	0	0	1
cell2321	0	0	0	0	0	0	1
cell2322	0	0	0	0	0	1	1
cell2323	0	0	0	0	0	0	1
cell2324	0	0	0	0	0	0	1
cell2325	0	0	0	0	0	1	1
cell2326	0	1	0	1	0	0	1
cell2327	1	0	1	1	0	1	0
cell2328	0	0	0	0	0	0	1
cell2329	0	0	0	0	0	1	1
cell2330	1	0	1	1	0	1	0
cell2331	0	0	0	1	0	1	1
cell2332	0	0	0	1	0	1	1
cell2333	0	0	0	1	0	1	1
cell2334	0	1	0	1	0	0	1
cell2335	0	0	0	1	0	1	1
cell2336	0	0	0	1	0	1	1
cell2337	0	1	0	1	0	1	1
cell2338	0	0	0	0	0	1	1
cell2339	0	1	0	1	0	0	1
cell2340	0	1	0	1	0	1	1
cell2341	0	1	0	1	0	1	1
cell2342	0	0	0	0	0	1	1
cell2343	0	0	0	0	0	0	1
cell2344	1	0	1	1	0	1	0
cell2345	0	0	0	0	0	0	1
cell2346	0	0	0	1	0	1	1
cell2347	0	1	0	1	0	0	1
cell2348	0	0	0	0	0	1	1
cell2349	0	0	0	0	0	0	1
cell2350	0	1	0	1	0	1	1
cell2351	0	0	0	1	0	1	1
cell2352	0	0	0	0	0	1	1
cell2353	0	0	1	1	0	1	1
cell2354	0	1	0	1	0	0	1
cell2355	0	0	0	0	0	0	1
cell2356	0	0	0	0	0	1	1
cell2357	0	0	1	1	0	1	1
cell2358	0	1	0	1	0	1	1
cell2359	0	0	0	0	0	0	1
cell2360	0	0	0	0	0	0	1
cell2361	1	0	1	1	0	1	0
cell2362	0	1	0	1	0	0	1
cell2363	0	1	0	1	0	0	1
cell2364	0	1	0	1	0	0	1
cell2365	1	0	1	1	0	1	0
cell2366	0	0	1	1	0	1	1
cell2367	0	0	0	0	0	0	1
cell2368	0	0	0	0	0	1	1
cell2369	0	0	0	1	0	1	1
cell2370	0	1	0	1	0	0	1
cell2371	0	1	0	1	0	0	1
cell2372	1	0	1	1	0	1	0
cell2373	0	1	0	1	0	0	1
cell2374	1	0	1	1	0	1	0
cell2375	0	0	0	0	0	1	1
cell2376	0	0	0	0	0	1	1
cell2377	0	1	0	1	0	1	1
cell2378	0	0	0	0	0	1	1
cell2379	0	1	0	1	0	0	1
cell2380	0	1	0	1	0	1	1
cell2381	0	0	1	1	0	1	1
cell2382	0	0	0	0	0	0	1
cell2383	0	1	0	1	0	1	1
cell2384	0	1	0	1	0	0	1
cell2385	0	1	0	1	0	0	1
cell2386	0	1	0	1	0	0	1
cell2387	0	0	0	0	0	0	1
cell2388	0	1	0	1	0	0	1
cell2389	0	0	0	0	0	0	1
cell2390	0	0	0	0	0	1	1
cell2391	0	1	0	1	0	1	1
cell2392	0	0	0	0	0	0	1
cell2393	1	0	1	1	0	1	0
cell2394	1	0	1	1	0	1	0
cell2395	0	0	0	0	0	1	1
cell2396	0	0	0	0	0	0	1
cell2397	1	0	1	1	0	1	0
cell2398	0	1	0	1	0	1	1
cell2399	1	0	1	1	0	1	0
cell2400	0	0	0	1	0	1	1
cell2401	0	1	0	1	0	1	1
cell2402	0	0	0	1	0	1	1
cell2403	0	0	1	1	0	1	1
cell2404	0	1	0	1	0	0	1
cell2405	0	1	0	1	0	0	1
cell2406	0	1	0	1	0	0	1
cell2407	0	0	0	0	0	0	1
cell2408	0	0	0	1	0	1	1
cell2409	0	0	0	0	0	0	1
cell2410	0	0	0	0	0	0	1
cell2411	0	1	0	1	0	1	1
cell2412	0	1	0	1	0	0	1
cell2413	0	1	0	1	0	1	1
cell2414	1	0	1	1	0	1	0
cell2415	0	0	0	1	0	1	1
cell2416	0	0	0	1	0	1	1
cell2417	0	0	0	0	0	1	1
cell2418	1	0	1	1	0	1	0
cell2419	0	0	0	0	0	0	1
cell2420	1	0	1	1	0	1	0
cell2421	0	1	0	1	0	1	1
cell2422	0	0	1	1	0	1	1
cell2423	0	0	0	0	0	1	1
cell2424	0	0	1	1	0	1	1
cell2425	0	1	0	1	0	0	1
cell2426	0	1	0	1	0	0	1
cell2427	0	0	0	1	0	1	1
cell2428	0	1	0	1	0	0	1
cell2429	0	1	0	1	0	0	1
cell2430	0	1	0	1	0	0	1
cell2431	0	0	0	0	0	0	1
cell2432	0	0	0	0	0	0	1
cell2433	0	1	0	1	0	1	1
cell2434	0	0	0	1	0	1	1
cell2435	0	0	1	1	0	1	1
cell2436	0	1	0	1	0	0	1
cell2437	0	0	0	1	0	1	1
cell2438	0	1	0	1	0	0	1
cell2439	0	1	0	1	0	1	1
cell2440	1	0	1	1	0	1	0
cell2441	0	0	0	0	0	1	1
cell2442	1	0	1	1	0	1	0
cell2443	0	0	0	0	0	0	1
cell2444	0	0	0	0	0	0	1
cell2445	0	1	0	1	0	1	1
cell2446	0	1	0	1	0	0	1
cell2447	0	0	0	1	0	1	1
cell2448	0	0	0	1	0	1	1
cell2449	0	0	0	1	0	1	1
cell2450	0	1	0	1	0	1	1
cell2451	0	0	0	0	0	0	1
cell2452	0	1	0	1	0	1	1
cell2453	0	0	0	1	0	1	1
cell2454	0	0	1	1	0	1	1
cell2455	0	1	0	1	0	1	1
cell2456	0	1	0	1	0	0	1
cell2457	0	0	0	0	0	1	1
cell2458	0	0	0	0	0	0	1
cell2459	0	0	0	1	0	1	1
cell2460	0	0	0	0	0	0	1
cell2461	0	0	1	1	0	1	1
cell2462	1	0	1	1	0	1	0
cell2463	0	1	0	1	0	1	1
cell2464	0	1	0	1	0	1	1
cell2465	0	0	0	0	0	1	1
cell2466	0	1	0	1	0	0	1
cell2467	0	0	0	1	0	1	1
cell2468	0	1	0	1	0	0	1
cell2469	0	0	1	1	0	1	1
cell2470	0	0	1	1	0	1	1
cell2471	1	0	1	1	0	1	0
cell2472	0	1	0	1	0	1	1
cell2473	0	0	1	1	0	1	1
cell2474	1	0	1	1	0	1	0
cell2475	0	0	0	1	0	1	1
cell2476	0	0	0	0	0	1	1
cell2477	0	0	0	0	0	0	1
cell2478	0	0	1	1	0	1	1
cell2479	0	0	0	1	0	1	1
cell2480	0	0	0	0	0	1	1
cell2481	0	0	0	1	0	1	1
cell2482	0	0	0	0	0	0	1
cell2483	0	1	0	1	0	0	1
cell2484	0	1	0	1	0	0	1
cell2485	1	0	1	1	0	1	0
cell2486	0	1	0	1	0	1	1
cell2487	0	1	0	1	0	1	1
cell2488	0	1	0	1	0	0	1
cell2489	0	0	0	1	0	1	1
cell2490	0	1	0	1	0	1	1
cell2491	0	0	0	0	0	0	1
cell2492	0	0	1	1	0	1	1
cell2493	0	0	0	0	0	1	1
cell2494	0	0	0	1	0	1	1
cell2495	1	0	1	1	0	1	0
cell2496	0	0	0	0	0	0	1
cell2497	0	0	0	0	0	1	1
cell2498	1	0	1	1	0	1	0
cell2499	0	0	1	1	0	1	1
cell2500	0	1	0	1	0	1	1
cell2501	0	0	0	1	0	1	1
cell2502	0	0	0	0	0	0	1
cell2503	0	0	0	0	0	1	1
cell2504	0	1	0	1	0	0	1
cell2505	0	1	0	1	0	1	1
cell2506	0	0	0	1	0	1	1
cell2507	0	1	0	1	0	1	1
cell2508	0	0	0	0	0	1	1
cell2509	0	1	0	1	0	0	1
cell2510	0	1	0	1	0	1	1
cell2511	0	1	0	1	0	0	1
cell2512	0	1	0	1	0	1	1
cell2513	0	1	0	1	0	0	1
cell2514	0	0	0	1	0	1	1
cell2515	0	1	0	1	0	0	1
cell2516	0	0	1	1	0	1	1
cell2517	0	1	0	1	0	1	1
cell2518	0	0	0	0	0	0	1
cell2519	1	0	1	1	0	1	0
cell2520	1	0	1	1	0	1	0
cell2521	0	1	0	1	0	0	1
cell2522	0	0	0	1	0	1	1
cell2523	0	1	0	1	0	0	1
cell2524	0	1	0	1	0	0	1
cell2525	0	1	0	1	0	1	1
cell2526	0	0	0	0	0	0	1
cell2527	0	0	0	0	0	0	1
cell2528	0	0	0	0	0	1	1
cell2529	0	0	0	1	0	1	1
cell2530	0	0	0	0	0	0	1
cell2531	1	0	1	1	0	1	0
cell2532	0	0	1	1	0	1	1
cell2533	0	1	0	1	0	1	1
cell2534	0	0	0	0	0	0	1
cell2535	0	0	0	0	0	0	1
cell2536	0	0	0	0	0	1	1
cell2537	0	0	0	1	0	1	1
cell2538	0	0	0	0	0	0	1
cell2539	0	0	1	1	0	1	1
cell2540	0	0	0	0	0	0	1
cell2541	0	1	0	1	0	1	1
cell2542	0	1	0	1	0	1	1
cell2543	1	0	1	1	0	1	0
cell2544	0	0	1	1	0	1	1
cell2545	0	0	0	1	0	1	1
cell2546	0	1	0	1	0	0	1
cell2547	0	0	0	0	0	0	1
cell2548	1	0	1	1	0	1	0
cell2549	0	1	0	1	0	1	1
cell2550	0	0	0	0	0	1	1
cell2551	1	0	1	1	0	1	0
cell2552	0	0	0	0	0	0	1
cell2553	1	0	1	1	0	1	0
cell2554	0	0	0	1	0	1	1
cell2555	1	0	1	1	0	1	0
cell2556	0	0	0	0	0	1	1
cell2557	1	0	1	1	0	1	0
cell2558	0	1	0	1	0	0	1
cell2559	0	0	1	1	0	1	1
cell2560	0	1	0	1	0	0	1
cell2561	1	0	1	1	0	1	0
cell2562	0	1	0	1	0	0	1
cell2563	0	1	0	1	0	0	1
cell2564	0	0	0	1	0	1	1
cell2565	0	0	0	1	0	1	1
cell2566	0	1	0	1	0	0	1
cell2567	0	0	0	1	0	1	1
cell2568	1	0	1	1	0	1	0
cell2569	0	1	0	1	0	1	1
cell2570	0	0	0	0	0	0	1
cell2571	1	0	1	1	0	1	0
cell2572	0	0	0	1	0	1	1
cell2573	0	0	1	1	0	1	1
cell2574	0	0	0	1	0	1	1
cell2575	0	1	0	1	0	1	1
cell2576	0	0	0	0	0	1	1
cell2577	0	1	0	1	0	0	1
cell2578	0	0	1	1	0	1	1
cell2579	0	1	0	1	0	0	1
cell2580	0	0	0	0	0	1	1
cell2581	0	1	0	1	0	0	1
cell2582	0	0	1	1	0	1	1
cell2583	0	0	0	0	0	1	1
cell2584	0	0	1	1	0	1	1
cell2585	0	1	0	1	0	0	1
cell2586	0	0	0	1	0	1	1
cell2587	0	0	0	0	0	0	1
cell2588	0	0	1	1	0	1	1
cell2589	0	0	1	1	0	1	1
cell2590	0	0	0	0	0	0	1
cell2591	0	1	0	1	0	1	1
cell2592	0	0	0	0	0	0	1
cell2593	1	0	1	1	0	1	0
cell2594	0	1	0	1	0	0	1
cell2595	0	0	1	1	0	1	1
cell2596	0	0	1	1	0	1	1
cell2597	0	0	0	0	0	0	1
cell2598	0	1	0	1	0	1	1
cell2599	0	0	0	1	0	1	1
cell2600	0	0	0	1	0	1	1
cell2601	1	0	1	1	0	1	0
cell2602	0	0	0	1	0	1	1
cell2603	1	0	1	1	0	1	0
cell2604	0	0	1	1	0	1	1
cell2605	0	1	0	1	0	1	1
cell2606	0	1	0	1	0	0	1
cell2607	0	1	0	1	0	1	1
cell2608	0	0	0	0	0	0	1
cell2609	0	0	0	1	0	1	1
cell2610	0	0	0	1	0	1	1
cell2611	0	0	0	0	0	0	1
cell2612	0	0	0	1	0	1	1
cell2613	0	1	0	1	0	0	1
cell2614	0	0	0	1	0	1	1
cell2615	0	1	0	1	0	0	1
cell2616	0	1	0	1	0	1	1
cell2617	0	1	0	1	0	1	1
cell2618	0	0	1	1	0	1	1
cell2619	0	0	0	1	0	1	1
cell2620	0	1	0	1	0	1	1
cell2621	0	0	0	0	0	1	1
cell2622	0	0	0	0	0	1	1
cell2623	0	0	0	1	0	1	1
cell2624	0	0	1	1	0	1	1
cell2625	0	0	0	1	0	1	1
cell2626	0	0	0	0	0	0	1
cell2627	0	0	0	0	0	1	1
cell2628	1	0	1	1	0	1	0
cell2629	0	0	0	0	0	0	1
cell2630	0	0	0	0	0	1	1
cell2631	1	0	1	1	0	1	0
cell2632	0	0	0	0	0	1	1
cell2633	1	0	1	1	0	1	0
cell2634	0	0	0	0	0	1	1
cell2635	1	0	1	1	0	1	0
cell2636	0	1	0	1	0	1	1
cell2637	0	0	0	1	0	1	1
cell2638	0	1	0	1	0	1	1
cell2639	0	0	1	1	0	1	1
cell2640	0	0	0	0	0	0	1
cell2641	1	0	1	1	0	1	0
cell2642	1	0	1	1	0	1	0
cell2643	0	0	0	0	0	1	1
cell2644	0	1	0	1	0	1	1
cell2645	0	0	0	0	0	1	1
cell2646	0	0	0	0	0	1	1
cell2647	0	0	1	1	0	1	1
cell2648	0	1	0	1	0	0	1
cell2649	0	0	1	1	0	1	1
cell2650	0	1	0	1	0	0	1
cell2651	0	0	0	0	0	1	1
cell2652	1	0	1	1	0	1	0
cell2653	0	1	0	1	0	0	1
cell2654	0	0	0	0	0	1	1
cell2655	0	1	0	1	0	1	1
cell2656	0	0	1	1	0	1	1
cell2657	0	0	0	0	0	0	1
cell2658	0	1	0	1	0	0	1
cell2659	0	0	1	1	0	1	1
cell2660	0	0	0	0	0	1	1
cell2661	0	1	0	1	0	0	1
cell2662	0	0	0	1	0	1	1
cell2663	0	1	0	1	0	1	1
cell2664	0	0	0	0	0	1	1
cell2665	0	0	0	0	0	1	1
cell2666	0	1	0	1	0	1	1
cell2667	0	1	0	1	0	0	1
cell2668	0	0	0	0	0	1	1
cell2669	0	0	1	1	0	1	1
cell2670	0	1	0	1	0	1	1
cell2671	1	0	1	1	0	1	0
cell2672	0	1	0	1	0	1	1
cell2673	0	1	0	1	0	0	1
cell2674	0	0	0	1	0	1	1
cell2675	1	0	1	1	0	1	0
cell2676	0	1	0	1	0	0	1
cell2677	0	0	0	0	0	0	1
cell2678	0	1	0	1	0	1	1
cell2679	0	0	0	0	0	0	1
cell2680	0	1	0	1	0	0	1
cell2681	0	0	0	1	0	1	1
cell2682	1	0	1	1	0	1	0
cell2683	1	0	1	1	0	1	0
cell2684	1	0	1	1	0	1	0
cell2685	1	0	1	1	0	1	0
cell2686	0	1	0	1	0	1	1
cell2687	0	1	0	1	0	0	1
cell2688	0	0	0	0	0	0	1
cell2689	1	0	1	1	0	1	0
cell2690	0	0	0	0	0	1	1
cell2691	0	0	0	0	0	1	1
cell2692	0	1	0	1	0	1	1
cell2693	0	1	0	1	0	0	1
cell2694	0	1	0	1	0	1	1
cell2695	0	1	0	1	0	1	1
cell2696	0	1	0	1	0	0	1
cell2697	0	1	0	1	0	0	1
cell2698	0	0	1	1	0	1	1
cell2699	0	0	0	0	0	0	1
cell2700	0	1	0	1	0	1	1
cell2701	1	0	1	1	0	1	0
cell2702	0	0	0	0	0	1	1
cell2703	0	1	0	1	0	1	1
cell2704	0	1	0	1	0	0	1
cell2705	0	0	0	0	0	1	1
cell2706	1	0	1	1	0	1	0
cell2707	0	1	0	1	0	0	1
cell2708	0	0	1	1	0	1	1
cell2709	0	0	0	1	0	1	1
cell2710	0	1	0	1	0	1	1
cell2711	0	0	0	0	0	1	1
cell2712	0	0	0	1	0	1	1
cell2713	0	0	0	0	0	1	1
cell2714	0	0	1	1	0	1	1
cell2715	1	0	1	1	0	1	0
cell2716	0	1	0	1	0	1	1
cell2717	0	0	0	1	0	1	1
cell2718	1	0	1	1	0	1	0
cell2719	0	0	1	1	0	1	1
cell2720	0	0	0	0	0	0	1
cell2721	0	0	0	1	0	1	1
cell2722	0	0	0	0	0	0	1
cell2723	0	0	1	1	0	1	1
cell2724	0	1	0	1	0	1	1
cell2725	0	0	0	0	0	0	1
cell2726	0	1	0	1	0	0	1
cell2727	0	0	0	0	0	0	1
cell2728	0	1	0	1	0	1	1
cell2729	1	0	1	1	0	1	0
cell2730	0	0	0	0	0	0	1
cell2731	0	0	0	0	0	0	1
cell2732	1	0	1	1	0	1	0
cell2733	0	0	0	0	0	1	1
cell2734	0	0	0	0	0	1	1
cell2735	0	1	0	1	0	0	1
cell2736	0	0	1	1	0	1	1
cell2737	0	0	0	1	0	1	1
cell2738	0	1	0	1	0	1	1
cell2739	0	0	0	1	0	1	1
cell2740	1	0	1	1	0	1	0
cell2741	0	1	0	1	0	1	1
cell2742	1	0	1	1	0	1	0
cell2743	1	0	1	1	0	1	0
cell2744	1	0	1	1	0	1	0
cell2745	1	0	1	1	0	1	0
cell2746	0	0	0	1	0	1	1
cell2747	0	0	0	0	0	1	1
cell2748	0	1	0	1	0	1	1
cell2749	0	0	0	0	0	0	1
cell2750	0	1	0	1	0	1	1
cell2751	0	0	0	0	0	0	1
cell2752	0	0	0	0	0	1	1
cell2753	0	0	0	0	0	1	1
cell2754	0	0	0	0	0	0	1
cell2755	0	1	0	1	0	1	1
cell2756	0	0	0	1	0	1	1
cell2757	0	1	0	1	0	1	1
cell2758	1	0	1	1	0	1	0
cell2759	0	0	0	0	0	1	1
cell2760	1	0	1	1	0	1	0
cell2761	0	0	0	1	0	1	1
cell2762	0	1	0	1	0	0	1
cell2763	0	0	0	0	0	0	1
cell2764	1	0	1	1	0	1	0
cell2765	0	0	0	1	0	1	1
cell2766	1	0	1	1	0	1	0
cell2767	0	1	0	1	0	1	1
cell2768	0	0	0	0	0	1	1
cell2769	1	0	1	1	0	1	0
cell2770	0	1	0	1	0	0	1
cell2771	0	1	0	1	0	0	1
cell2772	0	1	0	1	0	0	1
cell2773	1	0	1	1	0	1	0
cell2774	0	0	0	0	0	1	1
cell2775	0	1	0	1	0	1	1
cell2776	0	1	0	1	0	1	1
cell2777	1	0	1	1	0	1	0
cell2778	0	0	0	0	0	1	1
cell2779	0	0	0	1	0	1	1
cell2780	0	1	0	1	0	0	1
cell2781	0	0	0	1	0	1	1
cell2782	0	1	0	1	0	1	1
cell2783	0	0	0	1	0	1	1
cell2784	0	1	0	1	0	0	1
cell2785	0	0	0	0	0	0	1
cell2786	0	1	0	1	0	0	1
cell2787	1	0	1	1	0	1	0
cell2788	0	1	0	1	0	1	1
cell2789	1	0	1	1	0	1	0
cell2790	0	0	0	0	0	1	1
cell2791	0	1	0	1	0	1	1
cell2792	0	0	0	0	0	0	1
cell2793	0	0	0	0	0	1	1
cell2794	0	1	0	1	0	0	1
cell2795	0	0	1	1	0	1	1
cell2796	0	1	0	1	0	1	1
cell2797	1	0	1	1	0	1	0
cell2798	0	0	0	0	0	0	1
